"cross_space","cross_run","p_obs","core_core","core_trans","trans_core","trans_trans","land_het","d","v","dcorr"
"var","97.5%",0.4,33.0311059498717,21.9333119501466,15.8039221203339,39.1662605770406,0.000977517106549364,"g16","a0.5","16"
"var","97.5%",0.5,35.6171706989247,19.3974954703919,24.6918669431207,46.4088035486544,0.000977517106549364,"g16","a0.5","16"
"var","97.5%",0.6,35.301691061637,18.117830713893,32.6045271022345,50.5315450688844,0.000977517106549364,"g16","a0.5","16"
"var","97.5%",0.7,34.3576676623213,16.9451438926182,39.55515392076,53.2158318871044,0.000977517106549364,"g16","a0.5","16"
"var","97.5%",0.8,32.2461256338588,15.9590348498213,45.244567692105,55.0839735163505,0.000977517106549364,"g16","a0.5","16"
"var","97.5%",0.9,30.8513196480938,15.3500798051075,49.6968499654432,55.3387338289651,0.000977517106549364,"g16","a0.5","16"
"var","97.5%",1,30.5583724006064,14.5261556466887,53.2119899298555,55.4276887686721,0.000977517106549364,"g16","a0.5","16"
"mean","2.5%",0.1,0.045556640625,14.333154296875,0.000341796875,16.1256591796875,0.000977517106549364,"g16","a0.5","2"
"mean","2.5%",0.2,1.8393798828125,8.1386962890625,0.1114990234375,14.5278076171875,0.000977517106549364,"g16","a0.5","2"
"mean","2.5%",0.3,5.0494384765625,4.6587646484375,0.9610107421875,10.542626953125,0.000977517106549364,"g16","a0.5","2"
"mean","2.5%",0.4,7.1871826171875,2.9193603515625,2.494970703125,7.6346923828125,0.000977517106549364,"g16","a0.5","2"
"mean","2.5%",0.5,9.095068359375,1.941455078125,3.6830810546875,5.612890625,0.000977517106549364,"g16","a0.5","2"
"mean","2.5%",0.6,10.706640625,1.4146484375,4.713623046875,4.2506103515625,0.000977517106549364,"g16","a0.5","2"
"mean","2.5%",0.7,11.8654296875,1.1114501953125,5.6945068359375,3.28310546875,0.000977517106549364,"g16","a0.5","2"
"mean","2.5%",0.8,12.84794921875,0.866064453125,6.564306640625,2.602783203125,0.000977517106549364,"g16","a0.5","2"
"mean","2.5%",0.9,13.6257568359375,0.7165283203125,7.4240478515625,2.0626708984375,0.000977517106549364,"g16","a0.5","2"
"mean","2.5%",1,14.2977294921875,0.5781494140625,8.2,1.6719970703125,0.000977517106549364,"g16","a0.5","2"
"mean","50%",0.1,0.20458984375,14.9033203125,0.00537109375,17.0693359375,0.000977517106549364,"g16","a0.5","2"
"mean","50%",0.2,2.4677734375,8.8154296875,0.3779296875,14.81298828125,0.000977517106549364,"g16","a0.5","2"
"mean","50%",0.3,5.29296875,5.654296875,1.4443359375,11.82421875,0.000977517106549364,"g16","a0.5","2"
"mean","50%",0.4,8.1943359375,4.0498046875,2.67333984375,9.521484375,0.000977517106549364,"g16","a0.5","2"
"mean","50%",0.5,10.41796875,2.9580078125,4.16650390625,7.80615234375,0.000977517106549364,"g16","a0.5","2"
"mean","50%",0.6,12.0478515625,2.267578125,5.455078125,6.51953125,0.000977517106549364,"g16","a0.5","2"
"mean","50%",0.7,13.298828125,1.8232421875,6.80517578125,5.490234375,0.000977517106549364,"g16","a0.5","2"
"mean","50%",0.8,14.17041015625,1.4951171875,7.98193359375,4.70751953125,0.000977517106549364,"g16","a0.5","2"
"mean","50%",0.9,14.8544921875,1.283203125,9.0029296875,4.01318359375,0.000977517106549364,"g16","a0.5","2"
"mean","50%",1,15.39697265625,1.0947265625,9.8916015625,3.369140625,0.000977517106549364,"g16","a0.5","2"
"mean","97.5%",0.1,0.48076171875,15.5086181640625,0.09560546875,18.3317626953125,0.000977517106549364,"g16","a0.5","2"
"mean","97.5%",0.2,2.939306640625,10.041015625,0.619482421875,15.3767333984375,0.000977517106549364,"g16","a0.5","2"
"mean","97.5%",0.3,6.17099609375,6.8884521484375,1.6275634765625,12.897998046875,0.000977517106549364,"g16","a0.5","2"
"mean","97.5%",0.4,9.068603515625,5.065966796875,2.9246337890625,11.083984375,0.000977517106549364,"g16","a0.5","2"
"mean","97.5%",0.5,11.2030029296875,3.9409912109375,4.592431640625,9.52392578125,0.000977517106549364,"g16","a0.5","2"
"mean","97.5%",0.6,12.80751953125,3.158642578125,6.4194091796875,8.2630126953125,0.000977517106549364,"g16","a0.5","2"
"mean","97.5%",0.7,14.1650146484375,2.6102783203125,8.1012451171875,7.22314453125,0.000977517106549364,"g16","a0.5","2"
"mean","97.5%",0.8,15.2614990234375,2.211328125,9.5834716796875,6.4002685546875,0.000977517106549364,"g16","a0.5","2"
"mean","97.5%",0.9,16.086376953125,1.9197998046875,10.8476806640625,5.725,0.000977517106549364,"g16","a0.5","2"
"mean","97.5%",1,16.704296875,1.680712890625,11.9353271484375,5.093603515625,0.000977517106549364,"g16","a0.5","2"
"var","2.5%",0.1,0.0446402660679374,5.47955125378024,0.000341462762707722,2.14155714943029,0.000977517106549364,"g16","a0.5","2"
"var","2.5%",0.2,2.69300772181238,14.7408588786046,0.148251160801564,10.5547125106916,0.000977517106549364,"g16","a0.5","2"
"var","2.5%",0.3,8.6901529709265,14.3234322257988,1.73307857271047,18.9930355724585,0.000977517106549364,"g16","a0.5","2"
"var","2.5%",0.4,13.3317452260126,11.8716583759088,6.01116872957142,21.6507020892519,0.000977517106549364,"g16","a0.5","2"
"var","2.5%",0.5,15.6616677740103,8.49913932673509,10.9407586210517,19.5044646232359,0.000977517106549364,"g16","a0.5","2"
"var","2.5%",0.6,17.4419713770772,6.52552847018573,15.1777303895177,15.9853765970568,0.000977517106549364,"g16","a0.5","2"
"var","2.5%",0.7,16.9539238386257,4.92690656406555,18.8997556207234,12.7299455062851,0.000977517106549364,"g16","a0.5","2"
"var","2.5%",0.8,16.1721744839397,3.8122813951002,21.5661287220109,10.0871832615469,0.000977517106549364,"g16","a0.5","2"
"var","2.5%",0.9,14.7757208234054,3.03802109585013,22.8927244423189,7.52117801789314,0.000977517106549364,"g16","a0.5","2"
"var","2.5%",1,13.5624138944892,2.43143920301808,23.4697359176442,5.78397155940707,0.000977517106549364,"g16","a0.5","2"
"var","50%",0.1,0.210954205614614,6.93852333822092,0.00534531937316716,3.68297802877566,0.000977517106549364,"g16","a0.5","2"
"var","50%",0.2,4.67289738361437,20.2150184429985,0.78974552098607,13.3707959127566,0.000977517106549364,"g16","a0.5","2"
"var","50%",0.3,11.5009884950819,22.5308633843475,4.50077514051808,23.6428105716948,0.000977517106549364,"g16","a0.5","2"
"var","50%",0.4,17.3869201719819,18.7787021551197,8.96891753344941,27.2499389051808,0.000977517106549364,"g16","a0.5","2"
"var","50%",0.5,21.7447701880193,15.2723435208944,14.9367071992608,27.9876426182185,0.000977517106549364,"g16","a0.5","2"
"var","50%",0.6,25.1187368264296,12.210590023216,19.7484301495296,26.2972487284641,0.000977517106549364,"g16","a0.5","2"
"var","50%",0.7,26.4868569770283,9.68328254826491,23.3718111368218,23.72447382087,0.000977517106549364,"g16","a0.5","2"
"var","50%",0.8,25.5936650400171,7.83764720032991,26.0531558337915,20.7575523697153,0.000977517106549364,"g16","a0.5","2"
"var","50%",0.9,24.2997980052542,6.54390808284457,28.1084566684995,17.8763913390457,0.000977517106549364,"g16","a0.5","2"
"var","50%",1,22.6702956034641,5.28150965298143,29.31892927511,14.9791284824047,0.000977517106549364,"g16","a0.5","2"
"var","97.5%",0.1,0.384632361925709,12.0050536154768,0.0853830645161291,7.4187084746151,0.000977517106549364,"g16","a0.5","2"
"var","97.5%",0.2,6.97311395997526,35.0192341764418,1.28077107389418,21.7776926348286,0.000977517106549364,"g16","a0.5","2"
"var","97.5%",0.3,21.4243649957234,35.92624767076,6.13859607923998,38.7153793558697,0.000977517106549364,"g16","a0.5","2"
"var","97.5%",0.4,33.6988610350608,30.5974470002444,14.3014850814088,45.0299400650278,0.000977517106549364,"g16","a0.5","2"
"var","97.5%",0.5,39.8248247103724,24.9662625101188,24.2639003839428,44.2943894670623,0.000977517106549364,"g16","a0.5","2"
"var","97.5%",0.6,41.668093803458,20.9000617391786,32.4915708957646,41.4792945600791,0.000977517106549364,"g16","a0.5","2"
"var","97.5%",0.7,41.6059872922776,17.7420489865897,39.1489835588114,37.4773773521505,0.000977517106549364,"g16","a0.5","2"
"var","97.5%",0.8,39.6012172188111,14.8686278103617,43.6620765365347,35.3331046811996,0.000977517106549364,"g16","a0.5","2"
"var","97.5%",0.9,37.7692885174197,12.7611831918606,46.9514834347125,32.39720586663,0.000977517106549364,"g16","a0.5","2"
"var","97.5%",1,35.9428185903898,10.9188388738697,48.8246396598928,29.861471697825,0.000977517106549364,"g16","a0.5","2"
"mean","2.5%",0.1,0.092041015625,13.314794921875,0.0031005859375,14.5918701171875,0.000977517106549364,"g16","a0.5","4"
"mean","2.5%",0.2,2.7127197265625,7.0435302734375,0.2222900390625,14.0643798828125,0.000977517106549364,"g16","a0.5","4"
"mean","2.5%",0.3,6.5123779296875,3.7941162109375,1.0303955078125,11.8141357421875,0.000977517106549364,"g16","a0.5","4"
"mean","2.5%",0.4,8.9788818359375,2.2170654296875,2.175830078125,9.459326171875,0.000977517106549364,"g16","a0.5","4"
"mean","2.5%",0.5,10.824267578125,1.4301025390625,3.3239013671875,7.6433837890625,0.000977517106549364,"g16","a0.5","4"
"mean","2.5%",0.6,12.28583984375,1.00498046875,4.2300537109375,6.2815185546875,0.000977517106549364,"g16","a0.5","4"
"mean","2.5%",0.7,13.426513671875,0.7506591796875,5.021630859375,5.257568359375,0.000977517106549364,"g16","a0.5","4"
"mean","2.5%",0.8,14.3201416015625,0.574072265625,5.815771484375,4.4842041015625,0.000977517106549364,"g16","a0.5","4"
"mean","2.5%",0.9,15.0300048828125,0.420849609375,6.5519287109375,3.8315673828125,0.000977517106549364,"g16","a0.5","4"
"mean","2.5%",1,15.5598388671875,0.334228515625,7.2275390625,3.303271484375,0.000977517106549364,"g16","a0.5","4"
"mean","50%",0.1,0.412109375,13.76806640625,0.01611328125,16.46435546875,0.000977517106549364,"g16","a0.5","4"
"mean","50%",0.2,3.2998046875,7.6298828125,0.41064453125,15.01220703125,0.000977517106549364,"g16","a0.5","4"
"mean","50%",0.3,6.79296875,4.79443359375,1.22802734375,12.875,0.000977517106549364,"g16","a0.5","4"
"mean","50%",0.4,9.712890625,3.2177734375,2.40087890625,10.9521484375,0.000977517106549364,"g16","a0.5","4"
"mean","50%",0.5,11.71630859375,2.361328125,3.52294921875,9.3623046875,0.000977517106549364,"g16","a0.5","4"
"mean","50%",0.6,13.12109375,1.8203125,4.61669921875,8.00048828125,0.000977517106549364,"g16","a0.5","4"
"mean","50%",0.7,14.19189453125,1.49267578125,5.66552734375,6.92236328125,0.000977517106549364,"g16","a0.5","4"
"mean","50%",0.8,15.0595703125,1.2578125,6.59521484375,6.0068359375,0.000977517106549364,"g16","a0.5","4"
"mean","50%",0.9,15.79150390625,1.06787109375,7.47607421875,5.30517578125,0.000977517106549364,"g16","a0.5","4"
"mean","50%",1,16.337890625,0.923828125,8.28125,4.67138671875,0.000977517106549364,"g16","a0.5","4"
"mean","97.5%",0.1,0.7152587890625,14.2470703125,0.04521484375,17.449462890625,0.000977517106549364,"g16","a0.5","4"
"mean","97.5%",0.2,3.8989013671875,8.25439453125,0.628955078125,15.6106201171875,0.000977517106549364,"g16","a0.5","4"
"mean","97.5%",0.3,7.0660888671875,5.404931640625,1.5429931640625,12.99375,0.000977517106549364,"g16","a0.5","4"
"mean","97.5%",0.4,10.053857421875,3.8499755859375,2.56064453125,11.4715087890625,0.000977517106549364,"g16","a0.5","4"
"mean","97.5%",0.5,12.3105224609375,3.007861328125,3.9493408203125,10.3284912109375,0.000977517106549364,"g16","a0.5","4"
"mean","97.5%",0.6,14.043798828125,2.4654541015625,5.3977294921875,9.4902587890625,0.000977517106549364,"g16","a0.5","4"
"mean","97.5%",0.7,15.2964111328125,2.0655029296875,6.7054443359375,8.731298828125,0.000977517106549364,"g16","a0.5","4"
"mean","97.5%",0.8,16.2291015625,1.808984375,7.947802734375,8.081201171875,0.000977517106549364,"g16","a0.5","4"
"mean","97.5%",0.9,16.9536376953125,1.611572265625,8.9999755859375,7.537109375,0.000977517106549364,"g16","a0.5","4"
"mean","97.5%",1,17.4869873046875,1.4759765625,9.9529296875,7.0625,0.000977517106549364,"g16","a0.5","4"
"var","2.5%",0.1,0.0960256865530303,7.25291792197428,0.00309385596132698,4.17260737414467,0.000977517106549364,"g16","a0.5","4"
"var","2.5%",0.2,3.94614708864095,15.2773005301885,0.346952895894428,11.205882691265,0.000977517106549364,"g16","a0.5","4"
"var","2.5%",0.3,10.8799299700635,12.4866843841642,2.37836200494104,22.3103539728815,0.000977517106549364,"g16","a0.5","4"
"var","2.5%",0.4,15.2866740982787,9.13133169045546,6.62958867435698,28.1926685023751,0.000977517106549364,"g16","a0.5","4"
"var","2.5%",0.5,16.6329470040628,6.54948234073344,12.5578575812943,29.7693716397849,0.000977517106549364,"g16","a0.5","4"
"var","2.5%",0.6,16.3637577895894,4.39948603983382,18.2630777278837,28.6868046645894,0.000977517106549364,"g16","a0.5","4"
"var","2.5%",0.7,15.0948930458822,3.11086113147605,22.8251609227991,26.2865411693167,0.000977517106549364,"g16","a0.5","4"
"var","2.5%",0.8,13.91058112151,2.30908938172043,26.4356313815448,23.3174597537879,0.000977517106549364,"g16","a0.5","4"
"var","2.5%",0.9,12.4156543064211,1.75648590714351,28.8322958669355,20.1734840847996,0.000977517106549364,"g16","a0.5","4"
"var","2.5%",1,10.9784564393939,1.40109199829698,30.7976276118035,16.9980489751344,0.000977517106549364,"g16","a0.5","4"
"var","50%",0.1,0.30872118997434,8.80612275094697,0.016846419079912,8.28227906586022,0.000977517106549364,"g16","a0.5","4"
"var","50%",0.2,5.74882344742791,21.209041651393,0.92729096025782,15.8670419225012,0.000977517106549364,"g16","a0.5","4"
"var","50%",0.3,14.0767556169049,21.558270615683,4.75750273017473,28.0807458722813,0.000977517106549364,"g16","a0.5","4"
"var","50%",0.4,21.490625286382,19.1395921157136,11.3378953980327,35.2085576658724,0.000977517106549364,"g16","a0.5","4"
"var","50%",0.5,24.7949991981305,15.6317185208944,18.0442646283908,40.2024925731611,0.000977517106549364,"g16","a0.5","4"
"var","50%",0.6,27.1955525835472,13.0762301059995,23.6547589045699,38.7549439073192,0.000977517106549364,"g16","a0.5","4"
"var","50%",0.7,26.5599640877016,10.8704517770956,29.7750822870846,36.1463960738942,0.000977517106549364,"g16","a0.5","4"
"var","50%",0.8,25.4640590634164,9.33091626955034,34.9357659572031,33.4538256812072,0.000977517106549364,"g16","a0.5","4"
"var","50%",0.9,24.110424589901,7.63208270329301,38.6065431596713,30.5313139586388,0.000977517106549364,"g16","a0.5","4"
"var","50%",1,22.6192838159824,6.41201964198436,41.5399402607221,27.6367850951552,0.000977517106549364,"g16","a0.5","4"
"var","97.5%",0.1,0.721529551754949,13.0814235474707,0.0474626557917889,15.5992080584066,0.000977517106549364,"g16","a0.5","4"
"var","97.5%",0.2,7.16310882419202,28.1797384043942,1.62456247995326,21.6494948222141,0.000977517106549364,"g16","a0.5","4"
"var","97.5%",0.3,21.5637784090909,25.1844979771887,6.11487804424029,35.189295423998,0.000977517106549364,"g16","a0.5","4"
"var","97.5%",0.4,29.6104330858993,21.8158435333043,13.4190347829988,40.9841587816166,0.000977517106549364,"g16","a0.5","4"
"var","97.5%",0.5,32.3530673656296,20.8535233573131,23.0889021260997,42.6089766426869,0.000977517106549364,"g16","a0.5","4"
"var","97.5%",0.6,32.9916215853724,18.9699239989996,31.2499775428809,45.323042650866,0.000977517106549364,"g16","a0.5","4"
"var","97.5%",0.7,32.1213401100852,17.3409230997602,36.9325338503482,47.0662143740836,0.000977517106549364,"g16","a0.5","4"
"var","97.5%",0.8,31.0319113514174,15.8133362353372,41.8127727549563,47.2478086052053,0.000977517106549364,"g16","a0.5","4"
"var","97.5%",0.9,29.5884394999007,14.6124148490958,44.4613354038749,46.6890535266984,0.000977517106549364,"g16","a0.5","4"
"var","97.5%",1,28.2891091563951,13.2925983626588,46.3313595649667,45.7509158495235,0.000977517106549364,"g16","a0.5","4"
"mean","2.5%",0.1,0.0916259765625,12.813232421875,0,15.068359375,0.000977517106549364,"g16","a0.5","8"
"mean","2.5%",0.2,2.16923828125,6.453662109375,0.174951171875,14.671630859375,0.000977517106549364,"g16","a0.5","8"
"mean","2.5%",0.3,5.0526611328125,3.5435302734375,0.9593994140625,11.68056640625,0.000977517106549364,"g16","a0.5","8"
"mean","2.5%",0.4,7.71435546875,2.3177490234375,1.657763671875,8.919140625,0.000977517106549364,"g16","a0.5","8"
"mean","2.5%",0.5,9.913671875,1.5908203125,2.4333740234375,6.7978271484375,0.000977517106549364,"g16","a0.5","8"
"mean","2.5%",0.6,11.586083984375,1.1394287109375,3.2416259765625,5.28056640625,0.000977517106549364,"g16","a0.5","8"
"mean","2.5%",0.7,12.9302001953125,0.8120361328125,3.99541015625,4.12822265625,0.000977517106549364,"g16","a0.5","8"
"mean","2.5%",0.8,13.8832275390625,0.627880859375,4.7915771484375,3.2153564453125,0.000977517106549364,"g16","a0.5","8"
"mean","2.5%",0.9,14.6147705078125,0.4864990234375,5.5563232421875,2.6385009765625,0.000977517106549364,"g16","a0.5","8"
"mean","2.5%",1,15.125732421875,0.3796630859375,6.2601806640625,2.1304931640625,0.000977517106549364,"g16","a0.5","8"
"mean","50%",0.1,0.5068359375,13.78076171875,0.02880859375,16.34765625,0.000977517106549364,"g16","a0.5","8"
"mean","50%",0.2,3.48095703125,7.990234375,0.3818359375,15.1083984375,0.000977517106549364,"g16","a0.5","8"
"mean","50%",0.3,6.9169921875,4.60546875,1.1728515625,13.24462890625,0.000977517106549364,"g16","a0.5","8"
"mean","50%",0.4,9.4140625,2.97119140625,2.24169921875,11.39111328125,0.000977517106549364,"g16","a0.5","8"
"mean","50%",0.5,11.35693359375,2.03662109375,3.29736328125,9.9169921875,0.000977517106549364,"g16","a0.5","8"
"mean","50%",0.6,12.95556640625,1.5595703125,4.27880859375,8.69921875,0.000977517106549364,"g16","a0.5","8"
"mean","50%",0.7,14.296875,1.24755859375,5.2744140625,7.666015625,0.000977517106549364,"g16","a0.5","8"
"mean","50%",0.8,15.2685546875,1.0390625,6.1767578125,6.73291015625,0.000977517106549364,"g16","a0.5","8"
"mean","50%",0.9,16.04443359375,0.88671875,7.0263671875,5.94677734375,0.000977517106549364,"g16","a0.5","8"
"mean","50%",1,16.63330078125,0.75537109375,7.7783203125,5.3212890625,0.000977517106549364,"g16","a0.5","8"
"mean","97.5%",0.1,0.8329833984375,15.2122314453125,0.240380859375,17.9811767578125,0.000977517106549364,"g16","a0.5","8"
"mean","97.5%",0.2,4.059814453125,9.1868896484375,0.577783203125,16.0041259765625,0.000977517106549364,"g16","a0.5","8"
"mean","97.5%",0.3,8.0214111328125,5.975634765625,1.442236328125,14.4566162109375,0.000977517106549364,"g16","a0.5","8"
"mean","97.5%",0.4,10.72998046875,4.36328125,2.6542724609375,12.8253173828125,0.000977517106549364,"g16","a0.5","8"
"mean","97.5%",0.5,12.9048583984375,3.4468994140625,4.151318359375,11.355908203125,0.000977517106549364,"g16","a0.5","8"
"mean","97.5%",0.6,14.5260498046875,2.758642578125,5.638671875,10.2981689453125,0.000977517106549364,"g16","a0.5","8"
"mean","97.5%",0.7,15.6234619140625,2.307421875,7.030712890625,9.4932373046875,0.000977517106549364,"g16","a0.5","8"
"mean","97.5%",0.8,16.42548828125,1.944384765625,8.3212890625,8.710009765625,0.000977517106549364,"g16","a0.5","8"
"mean","97.5%",0.9,16.9571533203125,1.6826904296875,9.489990234375,8.0334228515625,0.000977517106549364,"g16","a0.5","8"
"mean","97.5%",1,17.33955078125,1.471533203125,10.5340087890625,7.4149658203125,0.000977517106549364,"g16","a0.5","8"
"var","2.5%",0.1,0.0861587777981427,5.81088249079759,0,2.8392190554741,0.000977517106549364,"g16","a0.5","8"
"var","2.5%",0.2,2.7414390884653,16.2773082147712,0.294970273552053,8.20745519076857,0.000977517106549364,"g16","a0.5","8"
