"cross_space","cross_run","rate","core","trans","land_het","d","v","dcorr"
"var","50%","gain",1.18740978968109,1.1898244669477,0.000977517106549364,"u45","a1","2"
"var","97.5%","loss",0.538886566012952,0.435633648735337,0.000977517106549364,"u45","a1","2"
"var","97.5%","gain",1.21528964671921,1.27359274289009,0.000977517106549364,"u45","a1","2"
"mean","2.5%","loss",0.3914794921875,0.3080078125,0.000977517106549364,"u45","a1","4"
"mean","2.5%","gain",0.98310546875,1.0411865234375,0.000977517106549364,"u45","a1","4"
"mean","50%","loss",0.40478515625,0.376953125,0.000977517106549364,"u45","a1","4"
"mean","50%","gain",1.03515625,1.06591796875,0.000977517106549364,"u45","a1","4"
"mean","97.5%","loss",0.450048828125,0.413818359375,0.000977517106549364,"u45","a1","4"
"mean","97.5%","gain",1.0822998046875,1.137548828125,0.000977517106549364,"u45","a1","4"
"var","2.5%","loss",0.387033984947764,0.332351234115347,0.000977517106549364,"u45","a1","4"
"var","2.5%","gain",1.0474994320091,1.11983168854625,0.000977517106549364,"u45","a1","4"
"var","50%","loss",0.41674446710044,0.397183146994135,0.000977517106549364,"u45","a1","4"
"var","50%","gain",1.10535610642718,1.18130794461755,0.000977517106549364,"u45","a1","4"
"var","97.5%","loss",0.481194943067265,0.475470310781708,0.000977517106549364,"u45","a1","4"
"var","97.5%","gain",1.18473896761211,1.28888542048509,0.000977517106549364,"u45","a1","4"
"mean","2.5%","loss",0.3907958984375,0.3746826171875,0.000977517106549364,"u45","a1","8"
"mean","2.5%","gain",0.9753662109375,1.0640625,0.000977517106549364,"u45","a1","8"
"mean","50%","loss",0.41357421875,0.39599609375,0.000977517106549364,"u45","a1","8"
"mean","50%","gain",1.0302734375,1.12060546875,0.000977517106549364,"u45","a1","8"
"mean","97.5%","loss",0.45234375,0.4439453125,0.000977517106549364,"u45","a1","8"
"mean","97.5%","gain",1.04912109375,1.1678955078125,0.000977517106549364,"u45","a1","8"
"var","2.5%","loss",0.385472248633003,0.376251703972691,0.000977517106549364,"u45","a1","8"
"var","2.5%","gain",0.985331635088282,1.12466903790934,0.000977517106549364,"u45","a1","8"
"var","50%","loss",0.435999358504399,0.413014342008798,0.000977517106549364,"u45","a1","8"
"var","50%","gain",1.04659386837121,1.21738443533113,0.000977517106549364,"u45","a1","8"
"var","97.5%","loss",0.48620860826002,0.475053457966764,0.000977517106549364,"u45","a1","8"
"var","97.5%","gain",1.10073733809873,1.27784737655028,0.000977517106549364,"u45","a1","8"
"mean","2.5%","loss",0.249365234375,0.19599609375,0.000977517106549364,"u45","u45","1"
"mean","2.5%","gain",0.8951171875,0.8061767578125,0.000977517106549364,"u45","u45","1"
"mean","50%","loss",0.28076171875,0.21240234375,0.000977517106549364,"u45","u45","1"
"mean","50%","gain",0.93310546875,0.8271484375,0.000977517106549364,"u45","u45","1"
"mean","97.5%","loss",0.2995361328125,0.2333984375,0.000977517106549364,"u45","u45","1"
"mean","97.5%","gain",0.9633056640625,0.8711181640625,0.000977517106549364,"u45","u45","1"
"var","2.5%","loss",0.251587510691593,0.197658708111865,0.000977517106549364,"u45","u45","1"
"var","2.5%","gain",0.891621060338771,0.792686950146628,0.000977517106549364,"u45","u45","1"
"var","50%","loss",0.269519794721408,0.223128780241935,0.000977517106549364,"u45","u45","1"
"var","50%","gain",0.966164448161046,0.906973591764418,0.000977517106549364,"u45","u45","1"
"var","97.5%","loss",0.297135416666667,0.259776507514663,0.000977517106549364,"u45","u45","1"
"var","97.5%","gain",1.05426902435392,0.923239443006171,0.000977517106549364,"u45","u45","1"
"mean","2.5%","loss",0.305810546875,0.1841552734375,0.000977517106549364,"u45","u45","16"
"mean","2.5%","gain",0.9404052734375,0.76572265625,0.000977517106549364,"u45","u45","16"
"mean","50%","loss",0.333984375,0.20361328125,0.000977517106549364,"u45","u45","16"
"mean","50%","gain",0.99658203125,0.84765625,0.000977517106549364,"u45","u45","16"
"mean","97.5%","loss",0.382080078125,0.24619140625,0.000977517106549364,"u45","u45","16"
"mean","97.5%","gain",1.0639892578125,0.8698974609375,0.000977517106549364,"u45","u45","16"
"var","2.5%","loss",0.312332442685423,0.185568425242852,0.000977517106549364,"u45","u45","16"
"var","2.5%","gain",0.972869294316654,0.741765945747801,0.000977517106549364,"u45","u45","16"
"var","50%","loss",0.352151969544233,0.222024300464321,0.000977517106549364,"u45","u45","16"
"var","50%","gain",1.03750792323436,0.829048104533236,0.000977517106549364,"u45","u45","16"
"var","97.5%","loss",0.38792117240958,0.256377917277615,0.000977517106549364,"u45","u45","16"
"var","97.5%","gain",1.09228427323894,0.893002924914467,0.000977517106549364,"u45","u45","16"
"mean","2.5%","loss",0.2638916015625,0.2042724609375,0.000977517106549364,"u45","u45","2"
"mean","2.5%","gain",0.858203125,0.823583984375,0.000977517106549364,"u45","u45","2"
"mean","50%","loss",0.2890625,0.216796875,0.000977517106549364,"u45","u45","2"
"mean","50%","gain",0.94873046875,0.849609375,0.000977517106549364,"u45","u45","2"
"mean","97.5%","loss",0.3034912109375,0.235595703125,0.000977517106549364,"u45","u45","2"
"mean","97.5%","gain",0.962158203125,0.885009765625,0.000977517106549364,"u45","u45","2"
"var","2.5%","loss",0.265040422814333,0.210993320617974,0.000977517106549364,"u45","u45","2"
"var","2.5%","gain",0.90123079808926,0.824894778493096,0.000977517106549364,"u45","u45","2"
"var","50%","loss",0.304426892412023,0.23270014280914,0.000977517106549364,"u45","u45","2"
"var","50%","gain",0.946524373014418,0.926715809811828,0.000977517106549364,"u45","u45","2"
"var","97.5%","loss",0.314220177136791,0.252628723920149,0.000977517106549364,"u45","u45","2"
"var","97.5%","gain",0.99614852055077,0.965814847377505,0.000977517106549364,"u45","u45","2"
"mean","2.5%","loss",0.2694580078125,0.19404296875,0.000977517106549364,"u45","u45","4"
"mean","2.5%","gain",0.9347412109375,0.8254150390625,0.000977517106549364,"u45","u45","4"
"mean","50%","loss",0.30810546875,0.21484375,0.000977517106549364,"u45","u45","4"
"mean","50%","gain",0.9521484375,0.8447265625,0.000977517106549364,"u45","u45","4"
"mean","97.5%","loss",0.3321533203125,0.2354736328125,0.000977517106549364,"u45","u45","4"
"mean","97.5%","gain",0.997314453125,0.917431640625,0.000977517106549364,"u45","u45","4"
"var","2.5%","loss",0.278208933780853,0.186828720674487,0.000977517106549364,"u45","u45","4"
"var","2.5%","gain",0.931752576483077,0.834664723087732,0.000977517106549364,"u45","u45","4"
"var","50%","loss",0.330747781494379,0.230819090603617,0.000977517106549364,"u45","u45","4"
"var","50%","gain",0.994686182642962,0.873914612353372,0.000977517106549364,"u45","u45","4"
"var","97.5%","loss",0.359744241813294,0.263392151415872,0.000977517106549364,"u45","u45","4"
"var","97.5%","gain",1.07110215053763,0.930309497762402,0.000977517106549364,"u45","u45","4"
"mean","2.5%","loss",0.28095703125,0.1951904296875,0.000977517106549364,"u45","u45","8"
"mean","2.5%","gain",0.92470703125,0.805078125,0.000977517106549364,"u45","u45","8"
"mean","50%","loss",0.3046875,0.203125,0.000977517106549364,"u45","u45","8"
"mean","50%","gain",0.97998046875,0.84912109375,0.000977517106549364,"u45","u45","8"
"mean","97.5%","loss",0.3684814453125,0.240966796875,0.000977517106549364,"u45","u45","8"
"mean","97.5%","gain",1.0468017578125,0.879541015625,0.000977517106549364,"u45","u45","8"
"var","2.5%","loss",0.292827873938478,0.193107454331623,0.000977517106549364,"u45","u45","8"
"var","2.5%","gain",0.950098061957783,0.819872450245907,0.000977517106549364,"u45","u45","8"
"var","50%","loss",0.319181768542278,0.214219437316716,0.000977517106549364,"u45","u45","8"
"var","50%","gain",1.03268572825024,0.873498881201124,0.000977517106549364,"u45","u45","8"
"var","97.5%","loss",0.38458021654295,0.248397501985582,0.000977517106549364,"u45","u45","8"
"var","97.5%","gain",1.07440776209677,0.961528091206928,0.000977517106549364,"u45","u45","8"
