"cross_space","cross_run","p_obs","comm_stat","(0,0.33]","(0.33,0.66]","(0.66,1]","land_het","d","v","dcorr"
"var","50%",0.8,"abun",3.35782615087366,22.2151716573497,84.5313865087366,0.000977517106549364,"g8","g8","4"
"var","50%",0.9,"rich",2.10557709784335,6.96675248579546,12.4941706951063,0.000977517106549364,"g8","g8","4"
"var","50%",0.9,"abun",3.2692615736498,21.315367160771,88.6151689844514,0.000977517106549364,"g8","g8","4"
"var","50%",1,"rich",2.05565260722141,6.21648137753543,15.2680721338893,0.000977517106549364,"g8","g8","4"
"var","50%",1,"abun",3.27921048310728,19.1190427778287,95.4736824520406,0.000977517106549364,"g8","g8","4"
"var","97.5%",0.1,"rich",4.80182511226173,3.40312029856274,0.564417136333089,0.000977517106549364,"g8","g8","4"
"var","97.5%",0.1,"abun",6.84748709371945,7.77142864984268,2.24895518313172,0.000977517106549364,"g8","g8","4"
"var","97.5%",0.2,"rich",4.37020656253818,6.69411847812805,4.28238395325483,0.000977517106549364,"g8","g8","4"
"var","97.5%",0.2,"abun",6.51689042644184,16.142702605694,19.934312473271,0.000977517106549364,"g8","g8","4"
"var","97.5%",0.3,"rich",3.30029955553519,10.5623618922975,6.43505677999756,0.000977517106549364,"g8","g8","4"
"var","97.5%",0.3,"abun",5.01834982893451,24.6871023109115,42.4397070503421,0.000977517106549364,"g8","g8","4"
"var","97.5%",0.4,"rich",2.69742561705767,12.4043320283862,6.03086262066227,0.000977517106549364,"g8","g8","4"
"var","97.5%",0.4,"abun",4.30429181558529,31.3715595025354,59.5347102578201,0.000977517106549364,"g8","g8","4"
"var","97.5%",0.5,"rich",2.43505761527829,11.6632642818686,5.95091382098454,0.000977517106549364,"g8","g8","4"
"var","97.5%",0.5,"abun",4.07548968929466,30.5729189577224,71.3677028204805,0.000977517106549364,"g8","g8","4"
"var","97.5%",0.6,"rich",2.44536688870815,11.2261969572871,8.19881258877841,0.000977517106549364,"g8","g8","4"
"var","97.5%",0.6,"abun",3.90468062683284,28.5040586052053,78.8146639021261,0.000977517106549364,"g8","g8","4"
"var","97.5%",0.7,"rich",2.43345984256629,9.58219871185392,10.8144619312454,0.000977517106549364,"g8","g8","4"
"var","97.5%",0.7,"abun",3.79223191306971,25.8916544477028,89.3703198743356,0.000977517106549364,"g8","g8","4"
"var","97.5%",0.8,"rich",2.31215689054099,8.56149604029203,13.9421055947581,0.000977517106549364,"g8","g8","4"
"var","97.5%",0.8,"abun",3.708473063867,24.3793356081607,100.264139846996,0.000977517106549364,"g8","g8","4"
"var","97.5%",0.9,"rich",2.31503085288368,7.98559305409183,16.7156448558162,0.000977517106549364,"g8","g8","4"
"var","97.5%",0.9,"abun",3.56434391801075,22.9615076864919,105.087219560461,0.000977517106549364,"g8","g8","4"
"var","97.5%",1,"rich",2.32176557822428,7.21262524437928,20.1231009773262,0.000977517106549364,"g8","g8","4"
"var","97.5%",1,"abun",3.55082141507056,21.7498352110444,116.241476509042,0.000977517106549364,"g8","g8","4"
"mean","2.5%",0.1,"rich",3.2360107421875,3.0297119140625,0.3348876953125,0.000977517106549364,"g8","g8","8"
"mean","2.5%",0.1,"abun",3.7129638671875,4.0484619140625,0.51376953125,0.000977517106549364,"g8","g8","8"
"mean","2.5%",0.2,"rich",2.4990234375,4.9911865234375,3.489013671875,0.000977517106549364,"g8","g8","8"
"mean","2.5%",0.2,"abun",2.8973876953125,7.133740234375,6.998388671875,0.000977517106549364,"g8","g8","8"
"mean","2.5%",0.3,"rich",2.0702392578125,5.09326171875,7.2274169921875,0.000977517106549364,"g8","g8","8"
"mean","2.5%",0.3,"abun",2.37431640625,7.51083984375,16.58896484375,0.000977517106549364,"g8","g8","8"
"mean","2.5%",0.4,"rich",1.867333984375,4.4569580078125,10.4082275390625,0.000977517106549364,"g8","g8","8"
"mean","2.5%",0.4,"abun",2.1287109375,6.7586669921875,27.0156494140625,0.000977517106549364,"g8","g8","8"
"mean","2.5%",0.5,"rich",1.7601806640625,3.9271728515625,12.7877197265625,0.000977517106549364,"g8","g8","8"
"mean","2.5%",0.5,"abun",2.0389892578125,6.0589599609375,37.41279296875,0.000977517106549364,"g8","g8","8"
"mean","2.5%",0.6,"rich",1.6738037109375,3.5884765625,14.6585205078125,0.000977517106549364,"g8","g8","8"
"mean","2.5%",0.6,"abun",1.905029296875,5.546142578125,47.896484375,0.000977517106549364,"g8","g8","8"
"mean","2.5%",0.7,"rich",1.6038330078125,3.37978515625,16.15498046875,0.000977517106549364,"g8","g8","8"
"mean","2.5%",0.7,"abun",1.8442138671875,5.220556640625,58.4716552734375,0.000977517106549364,"g8","g8","8"
"mean","2.5%",0.8,"rich",1.54931640625,3.1420654296875,17.3743408203125,0.000977517106549364,"g8","g8","8"
"mean","2.5%",0.8,"abun",1.7951904296875,4.9325439453125,68.7264404296875,0.000977517106549364,"g8","g8","8"
"mean","2.5%",0.9,"rich",1.4296630859375,2.995263671875,18.4784423828125,0.000977517106549364,"g8","g8","8"
"mean","2.5%",0.9,"abun",1.6708984375,4.6691650390625,78.9872802734375,0.000977517106549364,"g8","g8","8"
"mean","2.5%",1,"rich",1.29375,2.9003173828125,19.3816162109375,0.000977517106549364,"g8","g8","8"
"mean","2.5%",1,"abun",1.5240966796875,4.49931640625,88.82568359375,0.000977517106549364,"g8","g8","8"
"mean","50%",0.1,"rich",3.60400390625,3.236328125,0.490234375,0.000977517106549364,"g8","g8","8"
"mean","50%",0.1,"abun",4.08984375,4.41748046875,0.84423828125,0.000977517106549364,"g8","g8","8"
"mean","50%",0.2,"rich",2.92138671875,5.7021484375,3.98291015625,0.000977517106549364,"g8","g8","8"
"mean","50%",0.2,"abun",3.40869140625,8.20263671875,8.001953125,0.000977517106549364,"g8","g8","8"
"mean","50%",0.3,"rich",2.4697265625,5.4130859375,7.57763671875,0.000977517106549364,"g8","g8","8"
"mean","50%",0.3,"abun",2.84814453125,8.17822265625,18.17236328125,0.000977517106549364,"g8","g8","8"
"mean","50%",0.4,"rich",2.2734375,5.15234375,10.66015625,0.000977517106549364,"g8","g8","8"
"mean","50%",0.4,"abun",2.6259765625,7.884765625,28.5556640625,0.000977517106549364,"g8","g8","8"
"mean","50%",0.5,"rich",2.099609375,4.71044921875,13.396484375,0.000977517106549364,"g8","g8","8"
"mean","50%",0.5,"abun",2.45166015625,7.35302734375,39.33251953125,0.000977517106549364,"g8","g8","8"
"mean","50%",0.6,"rich",1.923828125,4.2890625,15.63037109375,0.000977517106549364,"g8","g8","8"
"mean","50%",0.6,"abun",2.2646484375,6.7392578125,49.6259765625,0.000977517106549364,"g8","g8","8"
"mean","50%",0.7,"rich",1.79345703125,4.0146484375,17.455078125,0.000977517106549364,"g8","g8","8"
"mean","50%",0.7,"abun",2.107421875,6.390625,60.00244140625,0.000977517106549364,"g8","g8","8"
"mean","50%",0.8,"rich",1.7216796875,3.86279296875,18.744140625,0.000977517106549364,"g8","g8","8"
"mean","50%",0.8,"abun",2.01220703125,6.0087890625,70.09228515625,0.000977517106549364,"g8","g8","8"
"mean","50%",0.9,"rich",1.64453125,3.75390625,19.7373046875,0.000977517106549364,"g8","g8","8"
"mean","50%",0.9,"abun",1.92578125,5.86865234375,79.97607421875,0.000977517106549364,"g8","g8","8"
"mean","50%",1,"rich",1.580078125,3.6826171875,20.59423828125,0.000977517106549364,"g8","g8","8"
"mean","50%",1,"abun",1.85595703125,5.77001953125,90.0361328125,0.000977517106549364,"g8","g8","8"
"mean","97.5%",0.1,"rich",4.0339111328125,4.0279541015625,0.8533447265625,0.000977517106549364,"g8","g8","8"
"mean","97.5%",0.1,"abun",4.5767578125,5.440673828125,1.6062255859375,0.000977517106549364,"g8","g8","8"
"mean","97.5%",0.2,"rich",3.497802734375,6.037060546875,4.51572265625,0.000977517106549364,"g8","g8","8"
"mean","97.5%",0.2,"abun",4.038330078125,8.72529296875,9.1727294921875,0.000977517106549364,"g8","g8","8"
"mean","97.5%",0.3,"rich",2.82724609375,6.346923828125,8.6555419921875,0.000977517106549364,"g8","g8","8"
"mean","97.5%",0.3,"abun",3.3271728515625,9.3389892578125,19.5192138671875,0.000977517106549364,"g8","g8","8"
"mean","97.5%",0.4,"rich",2.4496826171875,6.2652587890625,11.9130615234375,0.000977517106549364,"g8","g8","8"
"mean","97.5%",0.4,"abun",2.8898681640625,9.5303466796875,30.2227294921875,0.000977517106549364,"g8","g8","8"
"mean","97.5%",0.5,"rich",2.1552734375,5.8719970703125,14.373193359375,0.000977517106549364,"g8","g8","8"
"mean","97.5%",0.5,"abun",2.5359375,8.9961181640625,41.319921875,0.000977517106549364,"g8","g8","8"
"mean","97.5%",0.6,"rich",2.0377685546875,5.475048828125,16.21767578125,0.000977517106549364,"g8","g8","8"
"mean","97.5%",0.6,"abun",2.4249267578125,8.4160400390625,51.330419921875,0.000977517106549364,"g8","g8","8"
"mean","97.5%",0.7,"rich",1.9413330078125,5.1759765625,17.729736328125,0.000977517106549364,"g8","g8","8"
"mean","97.5%",0.7,"abun",2.2911865234375,8.0737548828125,61.78935546875,0.000977517106549364,"g8","g8","8"
"mean","97.5%",0.8,"rich",1.7946533203125,4.889697265625,19.1529296875,0.000977517106549364,"g8","g8","8"
"mean","97.5%",0.8,"abun",2.1185791015625,7.5454345703125,72.0111328125,0.000977517106549364,"g8","g8","8"
"mean","97.5%",0.9,"rich",1.745166015625,4.6087646484375,20.5412353515625,0.000977517106549364,"g8","g8","8"
"mean","97.5%",0.9,"abun",2.031494140625,7.0830078125,82.11640625,0.000977517106549364,"g8","g8","8"
"mean","97.5%",1,"rich",1.6833740234375,4.4292236328125,21.7123046875,0.000977517106549364,"g8","g8","8"
"mean","97.5%",1,"abun",1.9893310546875,6.85849609375,92.1536376953125,0.000977517106549364,"g8","g8","8"
"var","2.5%",0.1,"rich",3.4798255599722,2.3965288596652,0.324777767595308,0.000977517106549364,"g8","g8","8"
"var","2.5%",0.1,"abun",4.99551671420607,4.99726078037176,1.00194090603617,0.000977517106549364,"g8","g8","8"
"var","2.5%",0.2,"rich",3.64503910068426,4.10108999362323,2.27759574226387,0.000977517106549364,"g8","g8","8"
"var","2.5%",0.2,"abun",5.20248896952132,10.1600285475089,15.1197334356672,0.000977517106549364,"g8","g8","8"
"var","2.5%",0.3,"rich",2.82051793132942,6.15417294320473,3.82869172604319,0.000977517106549364,"g8","g8","8"
"var","2.5%",0.3,"abun",4.15741774632667,15.1749101953889,31.5057811211281,0.000977517106549364,"g8","g8","8"
"var","2.5%",0.4,"rich",2.40971090217956,7.4413387354518,4.16683009530792,0.000977517106549364,"g8","g8","8"
"var","2.5%",0.4,"abun",3.78005521444282,19.0911683381827,49.903004313867,0.000977517106549364,"g8","g8","8"
"var","2.5%",0.5,"rich",2.16885424303519,8.12258811495754,4.34647843257423,0.000977517106549364,"g8","g8","8"
"var","2.5%",0.5,"abun",3.28005865102639,20.0624389051808,58.9980874696435,0.000977517106549364,"g8","g8","8"
"var","2.5%",0.6,"rich",1.98531192246304,8.26279657238972,4.78560405593231,0.000977517106549364,"g8","g8","8"
"var","2.5%",0.6,"abun",3.00085809582722,19.9828290385585,63.6554355296921,0.000977517106549364,"g8","g8","8"
"var","2.5%",0.7,"rich",1.99077821435117,7.63888666147361,5.92408551079087,0.000977517106549364,"g8","g8","8"
"var","2.5%",0.7,"abun",3.04516336659183,19.6193998722736,71.8046653531281,0.000977517106549364,"g8","g8","8"
"var","2.5%",0.8,"rich",1.96227521402279,6.90677236070381,7.3649517398659,0.000977517106549364,"g8","g8","8"
"var","2.5%",0.8,"abun",2.98262196053275,19.1173980862048,68.817566025362,0.000977517106549364,"g8","g8","8"
"var","2.5%",0.9,"rich",1.90591770146017,6.21410450268817,9.77528657288612,0.000977517106549364,"g8","g8","8"
"var","2.5%",0.9,"abun",2.88707367271505,17.9445685512509,70.7688188271322,0.000977517106549364,"g8","g8","8"
"var","2.5%",1,"rich",1.8797319846652,5.61263295282716,12.3000110973011,0.000977517106549364,"g8","g8","8"
"var","2.5%",1,"abun",2.76978142851142,16.2688649107634,71.3847049836189,0.000977517106549364,"g8","g8","8"
"var","50%",0.1,"rich",3.93139338190371,2.86563340053763,0.433226226478495,0.000977517106549364,"g8","g8","8"
"var","50%",0.1,"abun",5.53790456225562,6.47052127245235,1.6752194640457,0.000977517106549364,"g8","g8","8"
"var","50%",0.2,"rich",4.18493306298876,4.56957697565371,2.93907891923265,0.000977517106549364,"g8","g8","8"
"var","50%",0.2,"abun",6.18481325986681,11.7357128810789,16.8336349890029,0.000977517106549364,"g8","g8","8"
"var","50%",0.3,"rich",2.98097803259409,7.39110421248778,5.21912993340665,0.000977517106549364,"g8","g8","8"
"var","50%",0.3,"abun",4.70502418972996,18.0874433918316,38.6944867653348,0.000977517106549364,"g8","g8","8"
"var","50%",0.4,"rich",2.5907468077957,9.83633986666056,5.47055754750122,0.000977517106549364,"g8","g8","8"
"var","50%",0.4,"abun",3.97734814119013,23.9114826758003,52.5193131224035,0.000977517106549364,"g8","g8","8"
"var","50%",0.5,"rich",2.32917029417155,10.0936139685667,5.44967075620112,0.000977517106549364,"g8","g8","8"
"var","50%",0.5,"abun",3.53607792262341,25.0619568288734,64.4038701658724,0.000977517106549364,"g8","g8","8"
"var","50%",0.6,"rich",2.18379374007209,9.9323098041911,5.59595657303886,0.000977517106549364,"g8","g8","8"
"var","50%",0.6,"abun",3.3195979769978,25.1812277576674,68.6821904783724,0.000977517106549364,"g8","g8","8"
"var","50%",0.7,"rich",2.21994421279325,9.01346281616569,6.96316507438294,0.000977517106549364,"g8","g8","8"
"var","50%",0.7,"abun",3.30651557154203,25.5839457134348,75.6677425082478,0.000977517106549364,"g8","g8","8"
"var","50%",0.8,"rich",2.12285738559995,8.03841336754643,9.08719901255499,0.000977517106549364,"g8","g8","8"
"var","50%",0.8,"abun",3.21374165673876,23.2830656616569,80.7951242515885,0.000977517106549364,"g8","g8","8"
"var","50%",0.9,"rich",2.08989482145039,7.2868888608871,11.3465904317876,0.000977517106549364,"g8","g8","8"
"var","50%",0.9,"abun",3.09269372785313,20.2869232267229,84.2106773697153,0.000977517106549364,"g8","g8","8"
"var","50%",1,"rich",2.069181291239,6.90687622189638,13.8245733863331,0.000977517106549364,"g8","g8","8"
"var","50%",1,"abun",3.23732998457356,19.2523626512097,87.4652537535129,0.000977517106549364,"g8","g8","8"
"var","97.5%",0.1,"rich",4.59888027038276,3.50331098122098,0.658557284029814,0.000977517106549364,"g8","g8","8"
"var","97.5%",0.1,"abun",6.48766877443793,7.80232227135264,2.85069717302816,0.000977517106549364,"g8","g8","8"
"var","97.5%",0.2,"rich",4.55714816543713,5.60985392610582,4.1087204262891,0.000977517106549364,"g8","g8","8"
"var","97.5%",0.2,"abun",6.68655458153867,13.9174979141847,20.1097093748091,0.000977517106549364,"g8","g8","8"
"var","97.5%",0.3,"rich",3.31668287111284,9.67240432933162,5.84480044904692,0.000977517106549364,"g8","g8","8"
"var","97.5%",0.3,"abun",5.20091845082631,22.5287521526378,42.6223141190127,0.000977517106549364,"g8","g8","8"
"var","97.5%",0.4,"rich",2.69632591031281,12.1219735392611,6.30060872873137,0.000977517106549364,"g8","g8","8"
"var","97.5%",0.4,"abun",4.16578993214657,29.4252137602716,60.759714458089,0.000977517106549364,"g8","g8","8"
"var","97.5%",0.5,"rich",2.51883345647758,12.4528311005086,6.25603561923418,0.000977517106549364,"g8","g8","8"
"var","97.5%",0.5,"abun",3.85618630387799,31.6003047104106,74.5768679740958,0.000977517106549364,"g8","g8","8"
"var","97.5%",0.6,"rich",2.39896329728739,11.4799221422898,7.25025659824047,0.000977517106549364,"g8","g8","8"
"var","97.5%",0.6,"abun",3.58710758511272,30.7622297270207,82.140300839481,0.000977517106549364,"g8","g8","8"
"var","97.5%",0.7,"rich",2.48645260569404,10.8026072214076,9.27092982019031,0.000977517106549364,"g8","g8","8"
"var","97.5%",0.7,"abun",3.609526877902,30.0933870585899,94.7306613180062,0.000977517106549364,"g8","g8","8"
"var","97.5%",0.8,"rich",2.21006114732252,9.41557691169508,11.8703016174853,0.000977517106549364,"g8","g8","8"
"var","97.5%",0.8,"abun",3.3660717558651,26.8963674595629,103.572928885631,0.000977517106549364,"g8","g8","8"
"var","97.5%",0.9,"rich",2.5174159134821,8.69571813618799,14.9537998829652,0.000977517106549364,"g8","g8","8"
"var","97.5%",0.9,"abun",3.55005214538276,25.2299396115897,111.182153320312,0.000977517106549364,"g8","g8","8"
"var","97.5%",1,"rich",2.45795810136394,7.92538196194556,17.8000578491569,0.000977517106549364,"g8","g8","8"
"var","97.5%",1,"abun",3.49352535721377,23.7571771138807,121.507881828301,0.000977517106549364,"g8","g8","8"
"mean","2.5%",0.1,"rich",0.274609375,0,0,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%",0.1,"abun",0.2755859375,0,0,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%",0.2,"rich",0.6175048828125,0,0,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%",0.2,"abun",0.622900390625,0,0,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%",0.3,"rich",0.88994140625,0,0,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%",0.3,"abun",0.910107421875,0,0,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%",0.4,"rich",1.203515625,0,0,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%",0.4,"abun",1.2303466796875,0,0,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%",0.5,"rich",1.4915771484375,0.0001708984375,0,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%",0.5,"abun",1.535107421875,0.0001708984375,0,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%",0.6,"rich",1.7972412109375,0.003271484375,0,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%",0.6,"abun",1.85537109375,0.003271484375,0,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%",0.7,"rich",2.081298828125,0.008837890625,0,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%",0.7,"abun",2.1609619140625,0.0096435546875,0,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%",0.8,"rich",2.354296875,0.0174560546875,0,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%",0.8,"abun",2.4619384765625,0.020556640625,0,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%",0.9,"rich",2.621923828125,0.0353759765625,0,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%",0.9,"abun",2.75634765625,0.0422119140625,0,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%",1,"rich",2.83408203125,0.0604736328125,0,0.000977517106549364,"u45","a0.5","1"
"mean","2.5%",1,"abun",2.997119140625,0.07041015625,0,0.000977517106549364,"u45","a0.5","1"
"mean","50%",0.1,"rich",0.3154296875,0,0,0.000977517106549364,"u45","a0.5","1"
"mean","50%",0.1,"abun",0.31689453125,0,0,0.000977517106549364,"u45","a0.5","1"
"mean","50%",0.2,"rich",0.640625,0,0,0.000977517106549364,"u45","a0.5","1"
"mean","50%",0.2,"abun",0.6513671875,0,0,0.000977517106549364,"u45","a0.5","1"
"mean","50%",0.3,"rich",0.96337890625,0,0,0.000977517106549364,"u45","a0.5","1"
"mean","50%",0.3,"abun",0.98486328125,0,0,0.000977517106549364,"u45","a0.5","1"
"mean","50%",0.4,"rich",1.24755859375,0,0,0.000977517106549364,"u45","a0.5","1"
"mean","50%",0.4,"abun",1.28076171875,0,0,0.000977517106549364,"u45","a0.5","1"
"mean","50%",0.5,"rich",1.55810546875,0.00390625,0,0.000977517106549364,"u45","a0.5","1"
"mean","50%",0.5,"abun",1.61669921875,0.0048828125,0,0.000977517106549364,"u45","a0.5","1"
"mean","50%",0.6,"rich",1.84130859375,0.0068359375,0,0.000977517106549364,"u45","a0.5","1"
"mean","50%",0.6,"abun",1.912109375,0.00732421875,0,0.000977517106549364,"u45","a0.5","1"
"mean","50%",0.7,"rich",2.13671875,0.0205078125,0,0.000977517106549364,"u45","a0.5","1"
"mean","50%",0.7,"abun",2.22705078125,0.0244140625,0,0.000977517106549364,"u45","a0.5","1"
"mean","50%",0.8,"rich",2.4267578125,0.04296875,0,0.000977517106549364,"u45","a0.5","1"
"mean","50%",0.8,"abun",2.54150390625,0.048828125,0,0.000977517106549364,"u45","a0.5","1"
"mean","50%",0.9,"rich",2.66845703125,0.07666015625,0,0.000977517106549364,"u45","a0.5","1"
"mean","50%",0.9,"abun",2.81591796875,0.083984375,0,0.000977517106549364,"u45","a0.5","1"
"mean","50%",1,"rich",2.92333984375,0.12109375,0,0.000977517106549364,"u45","a0.5","1"
"mean","50%",1,"abun",3.0830078125,0.13330078125,0,0.000977517106549364,"u45","a0.5","1"
"mean","97.5%",0.1,"rich",0.3357666015625,0,0,0.000977517106549364,"u45","a0.5","1"
